kanjireading,rank,weight
仄[そく],8864,275528.603886675497
鎧[よろ],8865,275657.547295948723
萎[しな],8866,275842.747682844929
べた褒め[ベタぼめ],8867,276054.405267869181
独逸[ドイツ],8868,276121.935874311952
錘[おもり],8869,276202.565577386122
端[はた],8870,276269.422530374781
由[よ],8871,276292.328888539516
奴[ぬ],8872,276336.788667854795
刀[と],8873,276583.196014191781
額[びたい],8874,277060.154232353263
燈[とも],8875,277236.865436861000
揉[もみ],8876,277299.646000012348
黴[カビ],8877,277419.596691275539
祚[そ],8878,277469.433988275647
奴[め],8879,277472.511087531573
老[おい],8880,277554.659887178452
卜[うらない],8881,277578.339880043699
菰[こも],8882,277720.601036672189
苦汁[にがり],8883,277726.500189560698
自[おのず],8884,277789.858094357711
慷[こう],8885,277929.570852422446
験担ぎ[ゲンかつぎ],8886,278022.820808594639
遍[あまね],8887,278059.860885973845
脊[せ],8888,278366.268393011298
憩[いこい],8889,278382.638703135832
中[あ],8890,278423.629642621148
猩[じょう],8891,278599.228837761155
々[そん],8892,278763.622356179461
断[だ],8893,278922.033529890236
蛭[ひる],8894,279091.691612967057
バカを言え[ばかをいえ],8895,279176.354646976746
榎[えのき],8896,279244.497965191025
猫科[ネコか],8897,279313.932077242527
燈[どう],8898,279340.335736446606
去[い],8899,279395.178622308944
新[さら],8900,279523.010831926542
莞[かん],8901,279540.597540220770
逍[しょう],8902,279647.623049939633
姓[じょう],8903,279657.736572693451
檣[しょう],8904,279705.846004893770
搏[う],8905,279731.925347311073
宜[よ],8906,279767.342458773870
々[あん],8907,279782.412928397011
明神[あきつかみ],8908,280308.722726856475
諛[ゆ],8909,280311.521610656171
翳[かすみ],8910,280324.597045733302
屯[トン],8911,280329.888485358853
木乃伊[ミイラ],8912,280367.843046367343
炒飯[チャーハン],8913,280398.677200491715
寧[むしろ],8914,280753.203655407357
茲[ここ],8915,280808.398336723854
鯰[なまず],8916,280867.261357447016
雉[キジ],8917,281081.272912194894
攀[よ],8918,281343.447552516998
生[おい],8919,281369.068090972432
染[うつ],8920,281472.839444489800
チビ助[ちびすけ],8921,281594.542555878754
俎板[まないた],8922,281762.104725316050
頚[くび],8923,282072.331781066256
勝[すぐ],8924,282298.215490401955
疚[やま],8925,282298.304026084370
欽[きん],8926,282327.331303800922
筮[ぜい],8927,282455.237644442008
惶[こう],8928,282706.661347744346
突[づき],8929,282757.321880643547
鶏[にわとり],8930,282851.831268825918
力[つと],8931,282957.185787920374
播[ま],8932,283126.340222464409
空き箱[からばこ],8933,283129.060047304491
連れション[つれしょん],8934,283330.134753077524
磐[いわ],8935,283362.730423016415
悌[てい],8936,283631.009728936013
曽[そ],8937,283647.465047089150
輯[しゅう],8938,283737.029412711971
磨[と],8939,283740.479158728151
卓袱台[ちゃぶだい],8940,283750.190343060764
時差ボケ[じさぼけ],8941,283795.781440130901
々[なん],8942,283834.051368288929
翔[かけ],8943,283986.273266652657
連[つる],8944,283998.153186029173
陸奥[むつ],8945,284176.765093174530
庖[ほう],8946,284202.724589038990
美[うま],8947,284266.719566809770
械[かせ],8948,284276.269618683786
蹈鞴[たたら],8949,284514.229964728816
猊[げい],8950,284700.617616109492
舅[しゅうと],8951,284711.200495360710
祓[ふつ],8952,284805.177634438325
噛[かぶ],8953,284914.617122905387
告[つげ],8954,284947.535802231461
工[ぐ],8955,285050.575770375028
軛[くびき],8956,285108.058467281167
糾[ただ],8957,285365.056895895279
屎[くそ],8958,285503.618838317576
鎹[かすがい],8959,285533.807035759615
不[ね],8960,285626.765445147874
寝[ず],8961,285626.765445147874
堵[と],8962,285635.807740225631
河内[ハノイ],8963,285658.368188344175
閑[ひま],8964,285758.905541230750
訛[なまり],8965,285808.740322074678
譫[せん],8966,285950.422959180607
紊[びん],8967,286125.729307109839
悄[しお],8968,286190.315617636195
匿[かく],8969,286196.256688076013
藺[い],8970,286315.942268223676
憶[おも],8971,286436.209813308320
蒲[ほ],8972,286441.673630411213
鳥頭[とりかぶと],8973,286510.289968066791
溜[だめ],8974,286563.299215086852
勺[しゃく],8975,286680.755124204268
扨[さて],8976,286723.343051026517
拭[ふき],8977,286892.681200789288
抑[そもそも],8978,287171.719921267533
端[ばな],8979,287538.427782217565
煉瓦造り[レンガづくり],8980,287743.195400832978
潅[かん],8981,287798.994385893049
憂[うき],8982,287841.043733176542
煖[だん],8983,288025.533587593294
した方がよい[したほうがいい],8984,288155.927691630262
宦[かん],8985,288166.702045173966
槙[まき],8986,288168.459443065803
辷[すべ],8987,288233.198230610928
撥[はつ],8988,288544.269965709711
幽[かす],8989,288880.854920338315
鳥取[とっとり],8990,288891.437799589534
先[まず],8991,289087.620124203269
廟[たまや],8992,289272.421452633163
秋刀魚[さんま],8993,289279.289198528859
捕[づか],8994,289422.753861104662
鶫[つぐみ],8995,289679.567919185210
稲[とう],8996,289816.753546809719
逃[の],8997,290016.129403047322
酥[そ],8998,290354.169531447929
雌[めん],8999,290444.102621238620
空[うつ],9000,290839.501747331873
鼻[ぱな],9001,291015.460760676069
茹[ゆで],9002,291070.697504526353
斛[こく],9003,291097.398946339439
滄[そう],9004,291121.500686724263
歌[が],9005,291236.096298639546
軽[きん],9006,291262.802080652385
楚[すわえ],9007,291288.459949989105
疾[はし],9008,291351.957225496357
政[しょう],9009,291426.037380254827
徒[いたず],9010,291505.595560154819
吃[ども],9011,291536.534781778988
パーティ会場[パーティーかいじょう],9012,291817.603912549675
攀[はん],9013,292329.825742235873
厩[うまや],9014,292399.662271366338
滾[こん],9015,292448.923328847217
砕[はつ],9016,292516.073943129682
高嶺[たかね],9017,292590.154097888211
聖[きよ],9018,292616.579487333482
擬[もど],9019,293098.654235060385
柩[かん],9020,293256.875490714505
臀[しり],9021,293340.765875475015
常陸[ひたち],9022,293453.252467882878
使[づかい],9023,293747.239223170385
譴[けん],9024,293808.783393311256
胤[だね],9025,293814.655075086805
奕[えき],9026,293849.148816456960
厨[ず],9027,293865.500825399591
求[ぐ],9028,293874.693107718194
紮[さつ],9029,294109.891790094611
公達[きんだち],9030,294383.952130968566
々[さく],9031,294464.472323444788
葛[かずら],9032,294468.225263223867
印[しる],9033,294489.780923480750
爾[なんじ],9034,294685.564189628174
換[が],9035,294859.934064406261
凝[しこり],9036,295108.879359676619
哭[な],9037,295130.045118179114
跡[と],9038,295262.543178979249
飜[ひるがえ],9039,295515.210237774008
受けがいい[ウケがいい],9040,295754.434994000592
順子[シュンツ],9041,295860.263786512718
褄[づま],9042,296097.257383274962
区[まち],9043,296123.159526301082
甕[がめ],9044,296381.114387927577
旒[りゅう],9045,296667.674628890702
櫻[さくら],9046,296669.854049230460
犯[ぼん],9047,296702.410357899324
抽[ひき],9048,296802.140039870574
玖[きゅう],9049,296839.180117249838
澄[ず],9050,297003.214745643607
拿[だ],9051,297119.626417407009
箴[しん],9052,297131.958943411242
蟷[とう],9053,297224.877077984333
妄[みだ],9054,297231.893280445074
饑[き],9055,297589.313234749192
冥[くら],9056,297608.437526662718
日当たりのいい[ひあたりのよい],9057,297929.216680124693
佚[いつ],9058,297987.664348670340
腓[ひ],9059,297988.327660522133
餅[ぺい],9060,298402.092566220497
駱[らく],9061,298427.738590946596
煉[ね],9062,298439.333514933067
欝[うっ],9063,298576.046531144995
私ごと[しじ],9064,298611.812391827872
貢[みつぎ],9065,298691.183986211952
叩[こう],9066,298692.146508796723
存[ながら],9067,298729.532224548515
大殿[おとど],9068,298770.555580596032
昌[じょう],9069,298832.327807586989
輓[ばん],9070,298881.185663957091
々[ぞれ],9071,298917.968840606452
蔵人[くろうど],9072,298950.464527866628
梯子[ばしご],9073,298982.477098751639
超弩級[ちょうドきゅう],9074,299003.378924122720
ド忘れ[どわすれ],9075,299103.916277009237
バラエティー番組[バラエティばんぐみ],9076,299294.408103531052
諺[げん],9077,299387.097804367077
然様[さよう],9078,299464.781556999777
副[そ],9079,299582.298836835718
蠱[まじ],9080,299590.188205874874
扉[ひ],9081,299807.747202871426
瓶[へい],9082,300086.347628428077
鯵[あじ],9083,300129.610402997234
醤[ひしお],9084,300215.118598386471
縹[ひょう],9085,300232.073709809105
避[ぴ],9086,300301.967044146033
遇[あ],9087,300483.452352790395
棹[ざお],9088,300528.886896759388
歎[なげ],9089,300558.375048718066
拱[きょう],9090,300644.929151764722
蔽[おお],9091,300658.813132848474
憾[うら],9092,300820.795208631025
々[さら],9093,300823.634155331238
馳[ば],9094,300843.309469284257
喋[ちょう],9095,300865.499790905335
悉[しつ],9096,301161.058613609115
誡[かい],9097,301244.139933208295
蒲[かま],9098,301279.704049308901
々[くう],9099,301294.430228034384
郁[いく],9100,301625.935238757927
伏[ふせ],9101,301717.757950063155
狒[ひ],9102,301762.085691534856
隠[ちん],9103,301912.190789529763
啓[ひら],9104,301913.431575334806
がた落ち[ガタおち],9105,301940.127916334139
蝎[かつ],9106,301971.876554087736
周防[すおう],9107,302125.328303230344
鞣[なめ],9108,302167.050050529710
使いもん[つかいもの],9109,302167.659820235160
泥鰌[どじょう],9110,302250.430355594959
和[あが],9111,302293.517606895301
燻[くす],9112,302375.439137847105
番[つがえ],9113,302426.940361889894
見蕩[みと],9114,302458.688999643491
都合がよい[つごうがいい],9115,302749.718179051823
荊[いばら],9116,302950.792884824914
沫[あわ],9117,302952.658592005260
静[しずか],9118,302991.114872238191
野ウサギ[のウサギ],9119,303109.536073593015
朝餉[あさげ],9120,303167.741909474717
四[よつ],9121,303183.163886002323
汲[くみ],9122,303266.695517800399
歌留多[カルタ],9123,303318.404406158195
灘[なだ],9124,303421.731011503842
懲[ご],9125,303564.599881395174
佩[は],9126,303760.383147542598
楡[にれ],9127,303905.725941647019
霜[じも],9128,303915.577374577755
戟[ほこ],9129,303929.709215561976
寄席[よせ],9130,304157.241119463055
嵯[さ],9131,304302.292573490005
瞼[けん],9132,304331.507943952573
俺流[オレりゅう],9133,304448.270298871386
懼[おそ],9134,304496.364035626932
連れてゆく[つれていく],9135,304569.973410260340
蜜[みっ],9136,304696.027203506790
二進[にっち],9137,304718.700919829775
三進[さっち],9138,304718.700919829775
駄洒落[だじゃれ],9139,304739.299478279718
深傷[ふかで],9140,304903.495046079799
咆[ほ],9141,304913.916985924705
位[み],9142,305183.197300994070
鍛[か],9143,305245.458018243196
蛤[はまぐり],9144,305434.334840587224
顱[ろ],9145,305704.425365006959
凡[およ],9146,305755.255886396102
々[れん],9147,305781.804628341226
虎子[まる],9148,306053.154712320655
浚[ざら],9149,306095.423616521468
儺[な],9150,306101.627600627078
五月蝿[うるさ],9151,306130.948099814123
猪[い],9152,306195.982125381997
淀[よどみ],9153,306337.314245212765
ノロケ話[のろけばなし],9154,306363.771443340811
糞[ぐそ],9155,306499.510314694548
濶[かっ],9156,306545.746240259032
當[とう],9157,306599.201395362557
金ぴか[きんピカ],9158,306644.217743497866
魁[さきがけ],9159,306723.589337882004
溶[ど],9160,306798.644980820187
詩歌[しいか],9161,306935.246922906255
八[よう],9162,307115.155870176852
傭[やと],9163,307205.288162741926
狷[けん],9164,307218.149137858185
悖[はい],9165,307263.375608555390
饅[まん],9166,307300.183043069963
恋話[こいバナ],9167,307326.813455201103
海月[クラゲ],9168,307395.602170333965
幟[し],9169,307531.470667631191
更衣[ころもがえ],9170,307554.345359102124
麭[ぽう],9171,307878.793756071653
播磨[はりま],9172,307898.288934766548
股座[またぐら],9173,307924.746132894536
鹹[かん],9174,307977.785381216381
盒[ごう],9175,308006.006894431543
趺[ふ],9176,308101.730140788248
択[えら],9177,308117.477332259354
天晴[あっぱれ],9178,308194.609553800430
クモの糸[くものいと],9179,308342.769863317488
えり好み[よりごのみ],9180,308400.975699199131
独[とっ],9181,308424.164487228962
荻[おぎ],9182,308697.118108316616
乾[ぼ],9183,308701.543033036112
菊[きっ],9184,308898.840885432495
雪[すす],9185,309088.862850527861
稠[ちゅう],9186,309201.019331719552
伊勢エビ[いせえび],9187,309337.560512931435
悋[りん],9188,309473.148790427542
留[とま],9189,309525.417988602188
讚[さん],9190,309531.404222233570
唖[おし],9191,309580.812957466813
洲[しま],9192,309723.145838915370
豌[えん],9193,309836.877032318618
旨[じ],9194,310049.299663095328
恃[じ],9195,310316.476843668497
舞妓[まいこ],9196,310369.391239924589
魃[ばつ],9197,310596.460248941148
邑[おおざと],9198,310633.963221204875
斑[ぱん],9199,310881.724078963103
端[ば],9200,311130.888792580809
お待ちどうさま[おまちどおさま],9201,311157.815744139894
穿[ほじく],9202,311161.677965513605
凍[し],9203,311268.466040447704
鼻クソ[はなくそ],9204,311268.935976277629
刺[ざし],9205,311307.838515894196
杜[と],9206,311549.547365678533
灯[ともしび],9207,311623.462431193213
蹌踉[よろ],9208,311662.208345039573
躬[きゅう],9209,311787.192361929629
樅[もみ],9210,311829.105096011364
乞[ごい],9211,311918.717804112064
福[ぶく],9212,311946.155158396752
伽[きゃ],9213,311955.310353098030
履[くつ],9214,312142.023514502624
膾[かい],9215,312174.915095281205
褥[しとね],9216,312242.560867389140
